:START_ID(Entity),:END_ID(Entity),:TYPE,domain,source_layer,mapping_status,relationship_type,artifact_type,purpose,decision_type,rule_id
capability:E1,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E1,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E1,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E1A,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:E1A,content_domain:economics-and-exchange-systems,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:E1A,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:E1A,anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-needs-wants-choice-and-exchange,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:E1A,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E1A,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E1A,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E1B,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:E1B,content_domain:economics-and-exchange-systems,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:E1B,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:E1B,anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-needs-wants-choice-and-exchange,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:E1B,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E1B,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E1B,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E1C,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:E1C,content_domain:economics-and-exchange-systems,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:E1C,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:E1C,anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-needs-wants-choice-and-exchange,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:E1C,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E1C,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E1C,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E2,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:E2,content_domain:economics-and-exchange-systems,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:E2,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:E2,anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-production-consumption-and-local-markets,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:E2,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E2,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E2,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E2A,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:E2A,content_domain:economics-and-exchange-systems,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:E2A,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:E2A,anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-production-consumption-and-local-markets,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:E2A,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E2A,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E2A,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E2B,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:E2B,content_domain:economics-and-exchange-systems,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:E2B,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:E2B,anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-production-consumption-and-local-markets,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:E2B,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E2B,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E2B,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E2C,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:E2C,content_domain:economics-and-exchange-systems,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:E2C,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:E2C,anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-production-consumption-and-local-markets,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:E2C,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E2C,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E2C,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E3,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:E3,content_domain:economics-and-exchange-systems,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:E3,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:E3,anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-incentives-trade-and-simple-systems,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:E3,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E3,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E3,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E3A,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:E3A,content_domain:economics-and-exchange-systems,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:E3A,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:E3A,anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-incentives-trade-and-simple-systems,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:E3A,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E3A,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E3A,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E3B,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:E3B,content_domain:economics-and-exchange-systems,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:E3B,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:E3B,anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-incentives-trade-and-simple-systems,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:E3B,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E3B,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E3B,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E3C,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:E3C,content_domain:economics-and-exchange-systems,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:E3C,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:E3C,anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-incentives-trade-and-simple-systems,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:E3C,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E3C,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E3C,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E4,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:E4,content_domain:economics-and-exchange-systems,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:E4,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:E4,anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-markets-labor-and-public-resource-decisions,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:E4,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E4,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E4,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E4A,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:E4A,content_domain:economics-and-exchange-systems,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:E4A,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:E4A,anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-markets-labor-and-public-resource-decisions,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:E4A,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E4A,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E4A,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E4B,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:E4B,content_domain:economics-and-exchange-systems,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:E4B,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:E4B,anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-markets-labor-and-public-resource-decisions,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:E4B,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E4B,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E4B,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E4C,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:E4C,content_domain:economics-and-exchange-systems,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:E4C,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:E4C,anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-markets-labor-and-public-resource-decisions,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:E4C,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E4C,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E4C,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E5,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:E5,content_domain:economics-and-exchange-systems,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:E5,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:E5,anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-macroeconomic-patterns-global-trade-and-finance-basics,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:E5,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E5,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E5,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E5A,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:E5A,content_domain:economics-and-exchange-systems,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:E5A,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:E5A,anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-macroeconomic-patterns-global-trade-and-finance-basics,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:E5A,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E5A,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E5A,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E5B,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:E5B,content_domain:economics-and-exchange-systems,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:E5B,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:E5B,anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-macroeconomic-patterns-global-trade-and-finance-basics,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:E5B,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E5B,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E5B,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E5C,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:E5C,content_domain:economics-and-exchange-systems,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:E5C,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:E5C,anchor:social-studies-anchor-kindergarten-to-grade-12-economics-and-exchange-systems-macroeconomic-patterns-global-trade-and-finance-basics,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:E5C,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E5C,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:E5C,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
